web-scraper-order,web-scraper-start-url,church-link,church-link-href,hymn-pagination,hymn-selector,hymn-selector-href,hymn-title,hymn-lyrics,delimited-hymn-lyrics
1667510191-426,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/13/,Hymn 130    Makati: zvose siyai,https://nziyo.com/methodist_hymn/makati-zvose-siyai_hymn-130/,Methodist Shona Hymn 130,"Makati: zvose siyai,

Kuti munditevere

Takasiya zvose Tenzi,

Tomirira kwamuri.



   Torai mwoyo yedu

   Pamwe nesimba

   zviitiswe basa, Tenzi,

   Tozvipira kwamuri.



Tizadzisei nesimba

Kuti tive zvapupu

zvounhu hwenyuwo Ishe,

Kuti huri matiri.



Yamurai vanhu vedu

Vakutevere iwo,

Itai nzeve dzavowo

Dziterere kwamuri.","Makati: zvose siyai,<EOV><EOV>Kuti munditevere<EOV><EOV>Takasiya zvose Tenzi,<EOV><EOV>Tomirira kwamuri.<EOV><EOV><EOV><EOV>   Torai mwoyo yedu<EOV><EOV>   Pamwe nesimba<EOV><EOV>   zviitiswe basa, Tenzi,<EOV><EOV>   Tozvipira kwamuri.<EOV><EOV><EOV><EOV>Tizadzisei nesimba<EOV><EOV>Kuti tive zvapupu<EOV><EOV>zvounhu hwenyuwo Ishe,<EOV><EOV>Kuti huri matiri.<EOV><EOV><EOV><EOV>Yamurai vanhu vedu<EOV><EOV>Vakutevere iwo,<EOV><EOV>Itai nzeve dzavowo<EOV><EOV>Dziterere kwamuri."
1667510193-427,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/13/,Hymn 129    Mwoyo wangu uchimutsva,https://nziyo.com/methodist_hymn/mwoyo-wangu-uchimutsva_hymn-129/,Methodist Shona Hymn 129,"Mwoyo wangu uchimutsva

Ndoupira kwamuri,

Namasimba angu ose

Achashandiswa nemi.



Ndigam’chirei She Jesu,

Mwoyo wangu ndowenyu,

Ngandive muranda wenyu

Mundizadze norudo.



Nditumei kwamunoda

Munditungamirire,

Ngoni dzenyu dzindichenge

Ndishande nokufara.



Ngandiite kuda kwenyu

Ndinoda kwenyu chete;

Paupenyu napakufa

Ndozvipira kwamuri.



Ndava wenyu chose Ishe

Ndasarudzirwa basa;

Ndirege kubva kwamuri

Chigarai mandiri.","Mwoyo wangu uchimutsva<EOV><EOV>Ndoupira kwamuri,<EOV><EOV>Namasimba angu ose<EOV><EOV>Achashandiswa nemi.<EOV><EOV><EOV><EOV>Ndigam’chirei She Jesu,<EOV><EOV>Mwoyo wangu ndowenyu,<EOV><EOV>Ngandive muranda wenyu<EOV><EOV>Mundizadze norudo.<EOV><EOV><EOV><EOV>Nditumei kwamunoda<EOV><EOV>Munditungamirire,<EOV><EOV>Ngoni dzenyu dzindichenge<EOV><EOV>Ndishande nokufara.<EOV><EOV><EOV><EOV>Ngandiite kuda kwenyu<EOV><EOV>Ndinoda kwenyu chete;<EOV><EOV>Paupenyu napakufa<EOV><EOV>Ndozvipira kwamuri.<EOV><EOV><EOV><EOV>Ndava wenyu chose Ishe<EOV><EOV>Ndasarudzirwa basa;<EOV><EOV>Ndirege kubva kwamuri<EOV><EOV>Chigarai mandiri."
1667510196-428,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/13/,Hymn 128    Imi makabva ku’zuru,https://nziyo.com/methodist_hymn/imi-makabva-kuzuru_hymn-128/,Methodist Shona Hymn 128,"Imi makabva ku’zuru

Kutungidza moto pasi,

Vesai rudo rutsvene

Ipapo pamwoyo wangu;



Ubvirire mbiri yenyu

Nerimi risingadzimwe,

Rimire seshongwe yangu,

Uve muteuro wangu.



Simbisai nhuna dzangu

Kuti ndikushandirei;

Rudo rwenyu ruchipfuta

Rumutse chipo mandiri.



Ndigadzirire kuita

Kuda kwenyu kwakakwana,

Dakara ndive pakufa

Diramhamba rigokwana.","Imi makabva ku’zuru<EOV><EOV>Kutungidza moto pasi,<EOV><EOV>Vesai rudo rutsvene<EOV><EOV>Ipapo pamwoyo wangu;<EOV><EOV><EOV><EOV>Ubvirire mbiri yenyu<EOV><EOV>Nerimi risingadzimwe,<EOV><EOV>Rimire seshongwe yangu,<EOV><EOV>Uve muteuro wangu.<EOV><EOV><EOV><EOV>Simbisai nhuna dzangu<EOV><EOV>Kuti ndikushandirei;<EOV><EOV>Rudo rwenyu ruchipfuta<EOV><EOV>Rumutse chipo mandiri.<EOV><EOV><EOV><EOV>Ndigadzirire kuita<EOV><EOV>Kuda kwenyu kwakakwana,<EOV><EOV>Dakara ndive pakufa<EOV><EOV>Diramhamba rigokwana."
1667510199-429,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/13/,"Hymn 127    Sezva ndiri, ndinouya",https://nziyo.com/methodist_hymn/sezva-ndiri-ndinouya_hymn-127/,Methodist Shona Hymn 127,"Sezva ndiri, ndinouya

Ndisina chandakanatsa,

Asi ndimi mandidana,

Ndinouya Ishe.



Handinonoke kubviswa

zvitadzo zvandakaita,

Kwamuri munochenisa

Ndinouya Ishe.



Kunyange ndodzungaidzwa

Namadzudzo omumwoyo.

Ndichinzwa kurwa nokutya

Ndinouya Ishe.



Murombo, bofu razvidzwa,

Ndichapona nemi chose,

Ndichapfumiswa kwamuri,

Ndinouya Ishe,



Munozondiregerera

Ndigam’chirwe, ndicheniswe,

Nokuti ndokubvumai

Ndinouya Ishe.



Rudo runondishamisa

Rwakakunda chakaipa;

Kuti ndive wenyu chose

Ndinouya Ishe.



Nenzira yorudo rwenyu

Kuzorunzwa zvakakwana

Pano zvino nokudenga,

Ndinouya Ishe","Sezva ndiri, ndinouya<EOV><EOV>Ndisina chandakanatsa,<EOV><EOV>Asi ndimi mandidana,<EOV><EOV>Ndinouya Ishe.<EOV><EOV><EOV><EOV>Handinonoke kubviswa<EOV><EOV>zvitadzo zvandakaita,<EOV><EOV>Kwamuri munochenisa<EOV><EOV>Ndinouya Ishe.<EOV><EOV><EOV><EOV>Kunyange ndodzungaidzwa<EOV><EOV>Namadzudzo omumwoyo.<EOV><EOV>Ndichinzwa kurwa nokutya<EOV><EOV>Ndinouya Ishe.<EOV><EOV><EOV><EOV>Murombo, bofu razvidzwa,<EOV><EOV>Ndichapona nemi chose,<EOV><EOV>Ndichapfumiswa kwamuri,<EOV><EOV>Ndinouya Ishe,<EOV><EOV><EOV><EOV>Munozondiregerera<EOV><EOV>Ndigam’chirwe, ndicheniswe,<EOV><EOV>Nokuti ndokubvumai<EOV><EOV>Ndinouya Ishe.<EOV><EOV><EOV><EOV>Rudo runondishamisa<EOV><EOV>Rwakakunda chakaipa;<EOV><EOV>Kuti ndive wenyu chose<EOV><EOV>Ndinouya Ishe.<EOV><EOV><EOV><EOV>Nenzira yorudo rwenyu<EOV><EOV>Kuzorunzwa zvakakwana<EOV><EOV>Pano zvino nokudenga,<EOV><EOV>Ndinouya Ishe"
1667510201-430,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/13/,Hymn 126    Rukuru ruponiso,https://nziyo.com/methodist_hymn/rukuru-ruponiso_hymn-126/,Methodist Shona Hymn 126,"Rukuru ruponiso

RwaIshe wokudenga

Rwatengwa nezvikuru

zvichibva pakudenga.



Rukuru ruponiso

Irworwo rwakatengwa

Neropa rake Kristu

Iro rakaparara.



Rukuru ruponiso,

Ndorwavo vakaipa;

Kusina anorambwa

Kana aipa sei.



Rukuru ruponiso

Rwobisa pakuipa,

Pakuwa, nokutadza,

Nokufa pano moto.



Rukuru ruponiso,

Tinoshambidzwa narwo

Tinotsveniswa narwo

Tifanane naJesu.



Rukuru ruponiso

Ruripo pana Ishe;

Tinodya nhaka narwo

Youpenyu kudenga.

7. Tinozodini isu

Kana tikaruramba?

Topona nechiiko

Tikarurambisisa?

Tarisazve nziyo idzi: 138, 177","Rukuru ruponiso<EOV><EOV>RwaIshe wokudenga<EOV><EOV>Rwatengwa nezvikuru<EOV><EOV>zvichibva pakudenga.<EOV><EOV><EOV><EOV>Rukuru ruponiso<EOV><EOV>Irworwo rwakatengwa<EOV><EOV>Neropa rake Kristu<EOV><EOV>Iro rakaparara.<EOV><EOV><EOV><EOV>Rukuru ruponiso,<EOV><EOV>Ndorwavo vakaipa;<EOV><EOV>Kusina anorambwa<EOV><EOV>Kana aipa sei.<EOV><EOV><EOV><EOV>Rukuru ruponiso<EOV><EOV>Rwobisa pakuipa,<EOV><EOV>Pakuwa, nokutadza,<EOV><EOV>Nokufa pano moto.<EOV><EOV><EOV><EOV>Rukuru ruponiso,<EOV><EOV>Tinoshambidzwa narwo<EOV><EOV>Tinotsveniswa narwo<EOV><EOV>Tifanane naJesu.<EOV><EOV><EOV><EOV>Rukuru ruponiso<EOV><EOV>Ruripo pana Ishe;<EOV><EOV>Tinodya nhaka narwo<EOV><EOV>Youpenyu kudenga.<EOV><EOV>7. Tinozodini isu<EOV><EOV>Kana tikaruramba?<EOV><EOV>Topona nechiiko<EOV><EOV>Tikarurambisisa?<EOV><EOV>Tarisazve nziyo idzi: 138, 177"
1667510204-431,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/13/,Hymn 125    Ishe ndoimba nadzo tsitsi dzenyu,https://nziyo.com/methodist_hymn/ishe-ndoimba-nadzo-tsitsi-dzenyu_hymn-125/,Methodist Shona Hymn 125,"Ishe ndoimba nadzo tsitsi dzenyu,

Idzo dzondipa rufaro rwangu;

Rinondifadza irori ‘zwi renyu.

Rinondipawo ruvimbo rwangu.



Makatumira idzo nhumwa dzenyu,

Dzikazodzidzisa mweya wangu;

Dzakaparidza nemirau yenyu,

Ikaratidza kutadza kwangu.



Ndakachema mberi kwenyu zvikuru,

zvandakaona zvitadzo zvangu;

Asi zvino ruregerero rwenyu;

Rwapedza chose kuchema kwangu.



Ropa roMwanakomana waMwari

Rakapedza dzose mhosva dzangu;

Ndakashambidzwa nesimba rengoni,

Ndotenda kwazvo M’ponisi wangu.","Ishe ndoimba nadzo tsitsi dzenyu,<EOV><EOV>Idzo dzondipa rufaro rwangu;<EOV><EOV>Rinondifadza irori ‘zwi renyu.<EOV><EOV>Rinondipawo ruvimbo rwangu.<EOV><EOV><EOV><EOV>Makatumira idzo nhumwa dzenyu,<EOV><EOV>Dzikazodzidzisa mweya wangu;<EOV><EOV>Dzakaparidza nemirau yenyu,<EOV><EOV>Ikaratidza kutadza kwangu.<EOV><EOV><EOV><EOV>Ndakachema mberi kwenyu zvikuru,<EOV><EOV>zvandakaona zvitadzo zvangu;<EOV><EOV>Asi zvino ruregerero rwenyu;<EOV><EOV>Rwapedza chose kuchema kwangu.<EOV><EOV><EOV><EOV>Ropa roMwanakomana waMwari<EOV><EOV>Rakapedza dzose mhosva dzangu;<EOV><EOV>Ndakashambidzwa nesimba rengoni,<EOV><EOV>Ndotenda kwazvo M’ponisi wangu."
1667510207-432,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/13/,Hymn 124    Ndomukurumbidza,https://nziyo.com/methodist_hymn/ndomukurumbidza_hymn-124/,Methodist Shona Hymn 124,"Ndomukurumbidza

Musununguri;

Anondiponisa

Pazvakaipa;

Anondifarisa

Pamwoyo wangu,

Ngandikurumbidze

Musununguri.



Ndakabatikana

Pamhosva yangu;

Ndakasvipisiswa

Nezvivi zvangu;

Ndakanga ndakafa

Mumweya wangu,

wakandiponisa

Musununguri.



Ndichagara naye

Musununguri,

Ndichifamba naye

Panzira yake;

woenda kudenga,

Ndoenda naye,

Ndive noupenyu

NoM’sununguri.","Ndomukurumbidza<EOV><EOV>Musununguri;<EOV><EOV>Anondiponisa<EOV><EOV>Pazvakaipa;<EOV><EOV>Anondifarisa<EOV><EOV>Pamwoyo wangu,<EOV><EOV>Ngandikurumbidze<EOV><EOV>Musununguri.<EOV><EOV><EOV><EOV>Ndakabatikana<EOV><EOV>Pamhosva yangu;<EOV><EOV>Ndakasvipisiswa<EOV><EOV>Nezvivi zvangu;<EOV><EOV>Ndakanga ndakafa<EOV><EOV>Mumweya wangu,<EOV><EOV>wakandiponisa<EOV><EOV>Musununguri.<EOV><EOV><EOV><EOV>Ndichagara naye<EOV><EOV>Musununguri,<EOV><EOV>Ndichifamba naye<EOV><EOV>Panzira yake;<EOV><EOV>woenda kudenga,<EOV><EOV>Ndoenda naye,<EOV><EOV>Ndive noupenyu<EOV><EOV>NoM’sununguri."
1667510213-433,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/15/,Hymn 154    Irwa kurwa kwakanaka,https://nziyo.com/methodist_hymn/irwa-kurwa-kwakanaka_hymn-154/,Methodist Shona Hymn 154,"Irwa kurwa kwakanaka,

Kristu ndiye simba rako;

Ita zvose zvakanaka,

Uchafara nguva dzose.



Famba nengoni dzaMwari,

Tarisa uchamuona;

Nzira yako iri mberi,

Kristu ndiye nzira yako.



Parwendo rwako usatye,

Ngoni dzake dzakanyanya;

Kana uchivimba naye

Anozokutungamira.



Rega kutya, ari pedyo,

Iye asingapinduke;

Tenda chete, uchaona

Kristu ndiye muyamuri.","Irwa kurwa kwakanaka,<EOV><EOV>Kristu ndiye simba rako;<EOV><EOV>Ita zvose zvakanaka,<EOV><EOV>Uchafara nguva dzose.<EOV><EOV><EOV><EOV>Famba nengoni dzaMwari,<EOV><EOV>Tarisa uchamuona;<EOV><EOV>Nzira yako iri mberi,<EOV><EOV>Kristu ndiye nzira yako.<EOV><EOV><EOV><EOV>Parwendo rwako usatye,<EOV><EOV>Ngoni dzake dzakanyanya;<EOV><EOV>Kana uchivimba naye<EOV><EOV>Anozokutungamira.<EOV><EOV><EOV><EOV>Rega kutya, ari pedyo,<EOV><EOV>Iye asingapinduke;<EOV><EOV>Tenda chete, uchaona<EOV><EOV>Kristu ndiye muyamuri."
1667510216-434,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/15/,Hymn 153    Ndinoinzva nemi,https://nziyo.com/methodist_hymn/ndinoinzva-nemi_hymn-153/,Methodist Shona Hymn 153,"Ndinoinzva nemi,

Muponisi;

Hapanazve izwi

Rinofadza.



   Ndinogoinzva nemi,

   Nguva dzose dzose

   Ropafadzai Ishe,

   Ndava pano.



Ndinoinzva nemi,

Garai pedyo;

Ndokunda zviedzo

Muri pedyo.



Ndinoinzva nemi,

Muupenyu.

Garaiwo neni

Ndigarike.



Ndinoinzva nemi

Ndidzidziswe,

zvamakavimbisa

zvizadziswe.","Ndinoinzva nemi,<EOV><EOV>Muponisi;<EOV><EOV>Hapanazve izwi<EOV><EOV>Rinofadza.<EOV><EOV><EOV><EOV>   Ndinogoinzva nemi,<EOV><EOV>   Nguva dzose dzose<EOV><EOV>   Ropafadzai Ishe,<EOV><EOV>   Ndava pano.<EOV><EOV><EOV><EOV>Ndinoinzva nemi,<EOV><EOV>Garai pedyo;<EOV><EOV>Ndokunda zviedzo<EOV><EOV>Muri pedyo.<EOV><EOV><EOV><EOV>Ndinoinzva nemi,<EOV><EOV>Muupenyu.<EOV><EOV>Garaiwo neni<EOV><EOV>Ndigarike.<EOV><EOV><EOV><EOV>Ndinoinzva nemi<EOV><EOV>Ndidzidziswe,<EOV><EOV>zvamakavimbisa<EOV><EOV>zvizadziswe."
1667510218-435,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/15/,Hymn 152    Mudi womweya wangu,https://nziyo.com/methodist_hymn/mudi-womweya-wangu_hymn-152/,Methodist Shona Hymn 152,"Mudi womweya wangu;

Ndotizira kwamuri;

Mhepo inovhuvhuta,

Ndiri pacham’pupuri;

Ndivanzei, Muponisi,

Pana madutu ose;

Nomusi wokupera

Gam’chirai mweya wangu.



Handina mudziviri

Ndozembera kwamuri;

Murege kundisiya,

Nditsigirwe nesimba;

Ndinovimba kwamuri,

Ndinoyamurwa nemi;

Fukidzai m’soro wangu,

Namapapiro enyu.



Ndinoda imi moga,

Handidi chimwe chinhu;

Munomutsa vakawa,

Munorapa varwere;

Makarurama imi,

Handina kururama

Ndizere zvakaipa,

Muzere noutsvene.



Nyasha dzenyu izhinji,

Dzokukunda kuipa;

Dziyerere kwandiri

Ndicheniswe pamwoyo;

Sipiti roupenyu,

Ndinoda kunwa iro;

bvirai mumwoyo wangu,

Muyerere narini.","Mudi womweya wangu;<EOV><EOV>Ndotizira kwamuri;<EOV><EOV>Mhepo inovhuvhuta,<EOV><EOV>Ndiri pacham’pupuri;<EOV><EOV>Ndivanzei, Muponisi,<EOV><EOV>Pana madutu ose;<EOV><EOV>Nomusi wokupera<EOV><EOV>Gam’chirai mweya wangu.<EOV><EOV><EOV><EOV>Handina mudziviri<EOV><EOV>Ndozembera kwamuri;<EOV><EOV>Murege kundisiya,<EOV><EOV>Nditsigirwe nesimba;<EOV><EOV>Ndinovimba kwamuri,<EOV><EOV>Ndinoyamurwa nemi;<EOV><EOV>Fukidzai m’soro wangu,<EOV><EOV>Namapapiro enyu.<EOV><EOV><EOV><EOV>Ndinoda imi moga,<EOV><EOV>Handidi chimwe chinhu;<EOV><EOV>Munomutsa vakawa,<EOV><EOV>Munorapa varwere;<EOV><EOV>Makarurama imi,<EOV><EOV>Handina kururama<EOV><EOV>Ndizere zvakaipa,<EOV><EOV>Muzere noutsvene.<EOV><EOV><EOV><EOV>Nyasha dzenyu izhinji,<EOV><EOV>Dzokukunda kuipa;<EOV><EOV>Dziyerere kwandiri<EOV><EOV>Ndicheniswe pamwoyo;<EOV><EOV>Sipiti roupenyu,<EOV><EOV>Ndinoda kunwa iro;<EOV><EOV>bvirai mumwoyo wangu,<EOV><EOV>Muyerere narini."
1667510221-436,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/15/,Hymn 151    Tinoda kugara nemi,https://nziyo.com/methodist_hymn/tinoda-kugara-nemi_hymn-151/,Methodist Shona Hymn 151,"Tinoda kugara nemi,

Jesu muri mutsvene,

Muno rudo rwakakomba,

Kunesu tiri pasi.



Tinoda kufara nemi,

Muyeni wakavanda,

Tinoda kushanyirwawo

Nemi shamwari huru.



Tinoda kufara nemi,

Mudi wemweya yedu,

Mwanakomana waMwari,

wakabva kuna baba.



Tinoda kufara nemi,

Shamwari yavarombo;

Mutigutsewo mumweya,

Tizadzwe nerutendo.



Tinoda kugara nemi,

Usiku, masikati,

Patinenge takarara,

Timutswe norufaro.



Tarisazve nziyo idzi: 140, 166, 270","Tinoda kugara nemi,<EOV><EOV>Jesu muri mutsvene,<EOV><EOV>Muno rudo rwakakomba,<EOV><EOV>Kunesu tiri pasi.<EOV><EOV><EOV><EOV>Tinoda kufara nemi,<EOV><EOV>Muyeni wakavanda,<EOV><EOV>Tinoda kushanyirwawo<EOV><EOV>Nemi shamwari huru.<EOV><EOV><EOV><EOV>Tinoda kufara nemi,<EOV><EOV>Mudi wemweya yedu,<EOV><EOV>Mwanakomana waMwari,<EOV><EOV>wakabva kuna baba.<EOV><EOV><EOV><EOV>Tinoda kufara nemi,<EOV><EOV>Shamwari yavarombo;<EOV><EOV>Mutigutsewo mumweya,<EOV><EOV>Tizadzwe nerutendo.<EOV><EOV><EOV><EOV>Tinoda kugara nemi,<EOV><EOV>Usiku, masikati,<EOV><EOV>Patinenge takarara,<EOV><EOV>Timutswe norufaro.<EOV><EOV><EOV><EOV>Tarisazve nziyo idzi: 140, 166, 270"
1667510223-437,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/15/,Hymn 150    Jesu asati auya,https://nziyo.com/methodist_hymn/jesu-asati-auya_hymn-150/,Methodist Shona Hymn 150,"Jesu asati auya

Taigara murima,

Rima rokusamuziva

Iye Mwari sababa;

zvino nyika inofara

Noruvheneko urwu;

Jesu chiedza chenyika

Chakatumwa naMwari.



Chiedza chomwoyo wangu

NdiJesu Ishe wangu;

Kugara kwake mandiri

Kwafusa rima rangu;

Dzose nharo nokuzvida

Kunobiswa mandiri;

Kutya nokubvunda kwangu

Kunopedzwa naJesu.



zvino ndonzwa norufaro

Kuti Jesu ndinaye;

Iye agere mandiri,

Neni ndiri maari;

wese anobvuma Jesu

Angave nechiedza;

Hongu, ndiyamurei She

Kuti ndive nomwenje.



Ishe nguva dzangu dzose

Pfutisa mwenje wangu;

Kuti vamwe vauone

Mwenje woruponiso;

Vagopinda muchiedza,

Vafare nemi Jesu;

Kudakara nyika yose

Ikurumbidze Jesu.","Jesu asati auya<EOV><EOV>Taigara murima,<EOV><EOV>Rima rokusamuziva<EOV><EOV>Iye Mwari sababa;<EOV><EOV>zvino nyika inofara<EOV><EOV>Noruvheneko urwu;<EOV><EOV>Jesu chiedza chenyika<EOV><EOV>Chakatumwa naMwari.<EOV><EOV><EOV><EOV>Chiedza chomwoyo wangu<EOV><EOV>NdiJesu Ishe wangu;<EOV><EOV>Kugara kwake mandiri<EOV><EOV>Kwafusa rima rangu;<EOV><EOV>Dzose nharo nokuzvida<EOV><EOV>Kunobiswa mandiri;<EOV><EOV>Kutya nokubvunda kwangu<EOV><EOV>Kunopedzwa naJesu.<EOV><EOV><EOV><EOV>zvino ndonzwa norufaro<EOV><EOV>Kuti Jesu ndinaye;<EOV><EOV>Iye agere mandiri,<EOV><EOV>Neni ndiri maari;<EOV><EOV>wese anobvuma Jesu<EOV><EOV>Angave nechiedza;<EOV><EOV>Hongu, ndiyamurei She<EOV><EOV>Kuti ndive nomwenje.<EOV><EOV><EOV><EOV>Ishe nguva dzangu dzose<EOV><EOV>Pfutisa mwenje wangu;<EOV><EOV>Kuti vamwe vauone<EOV><EOV>Mwenje woruponiso;<EOV><EOV>Vagopinda muchiedza,<EOV><EOV>Vafare nemi Jesu;<EOV><EOV>Kudakara nyika yose<EOV><EOV>Ikurumbidze Jesu."
1667510226-438,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/15/,Hymn 149    Ndiri wenyu Ishe Jesu,https://nziyo.com/methodist_hymn/ndiri-wenyu-ishe-jesu_hymn-149/,Methodist Shona Hymn 149,"Ndiri wenyu Ishe Jesu,

Munondiregerera;

zvamabvisa zvivi zvangu

Mukati: Uri wangu.



Ndiri wenyu Ishe Jesu,

zvamunondinyaradza;

Munondiudza nengoni,

Kuti muri wanguwo.



zvandigere Ishe Jesu,

Ndosimbaradzwa nemi;

Ndinofadzwa ndinofara,

Muri wanguwo Jesu.



zvandiri muno munyika

Ndoperekedzwa nemi,

Ndiri wenyu, muri wangu,

Kudakara narini.","Ndiri wenyu Ishe Jesu,<EOV><EOV>Munondiregerera;<EOV><EOV>zvamabvisa zvivi zvangu<EOV><EOV>Mukati: Uri wangu.<EOV><EOV><EOV><EOV>Ndiri wenyu Ishe Jesu,<EOV><EOV>zvamunondinyaradza;<EOV><EOV>Munondiudza nengoni,<EOV><EOV>Kuti muri wanguwo.<EOV><EOV><EOV><EOV>zvandigere Ishe Jesu,<EOV><EOV>Ndosimbaradzwa nemi;<EOV><EOV>Ndinofadzwa ndinofara,<EOV><EOV>Muri wanguwo Jesu.<EOV><EOV><EOV><EOV>zvandiri muno munyika<EOV><EOV>Ndoperekedzwa nemi,<EOV><EOV>Ndiri wenyu, muri wangu,<EOV><EOV>Kudakara narini."
1667510229-439,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/15/,Hymn 148    Kwaendepi Ishe Jesu,https://nziyo.com/methodist_hymn/kwaendepi-ishe-jesu_hymn-148/,Methodist Shona Hymn 148,"Kwaendepi Ishe Jesu

Kufariswa kwangu,

Iko kwandaiva nako,

Pakutanga kwangu?



Kufadziswa kwakadaro,

Pano mwoyo wangu!

Nyamba zvino kwakaenda

Kufadziswa kwangu.



Iko kurasika Jesu

Kwakandinyadzisa;

Pamhidzai kundigam’chira,

zvino ndinopfidza.



Nemi Mweya woutsvene

Pamhidzai kuuya

Ndinovenga zvakaipa

zvakandiparadza.



Ndiyamurei Ishe wangu,

Ndisiyane neyo

Midzimu inondirasa,

Yandirasikisa.



Ndive nokufamba nemi,

Ndiri hama yenyu;

Kuti ndikwanise yose,

Mirairo yenyu.","Kwaendepi Ishe Jesu<EOV><EOV>Kufariswa kwangu,<EOV><EOV>Iko kwandaiva nako,<EOV><EOV>Pakutanga kwangu?<EOV><EOV><EOV><EOV>Kufadziswa kwakadaro,<EOV><EOV>Pano mwoyo wangu!<EOV><EOV>Nyamba zvino kwakaenda<EOV><EOV>Kufadziswa kwangu.<EOV><EOV><EOV><EOV>Iko kurasika Jesu<EOV><EOV>Kwakandinyadzisa;<EOV><EOV>Pamhidzai kundigam’chira,<EOV><EOV>zvino ndinopfidza.<EOV><EOV><EOV><EOV>Nemi Mweya woutsvene<EOV><EOV>Pamhidzai kuuya<EOV><EOV>Ndinovenga zvakaipa<EOV><EOV>zvakandiparadza.<EOV><EOV><EOV><EOV>Ndiyamurei Ishe wangu,<EOV><EOV>Ndisiyane neyo<EOV><EOV>Midzimu inondirasa,<EOV><EOV>Yandirasikisa.<EOV><EOV><EOV><EOV>Ndive nokufamba nemi,<EOV><EOV>Ndiri hama yenyu;<EOV><EOV>Kuti ndikwanise yose,<EOV><EOV>Mirairo yenyu."
1667510231-440,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/15/,Hymn 147    Jesu ndokudai Muponisi wangu,https://nziyo.com/methodist_hymn/jesu-ndokudai-muponisi-wangu_hymn-147/,Methodist Shona Hymn 147,"Jesu ndokudai Muponisi wangu,

Ndosiya zvose zvakaipa zvangu,

Imi M’sununguri, imi M’chengeti,

Ndokudai Jesu, ndokudai Jesu, ndokudai

Jesu, ndokudai zvino.



Ndokudai nokuti Imi mandida,

Makandibayirwa pamuchinjikwa,

Ndokudai nokuti makandifira,

Ndokudai Jesu, ndokuti Jesu, ndokudai

Jesu, ndokudai zvino.



Ndinogokudai ndichiri mupenyu,

Ndichakurumbidzai mazuva ose,

Nomusi wokufa ndinogoimba,

Ndokudai Jesu, ndokuti Jesu, ndokudai

Jesu, ndokudai zvino.



Kakare kana ndavako kudenga,

Ndichagara nemi, ndichakukudzai,

Ndichaimba kwazvo, navanhu vose,

Ndokudai Jesu, ndokuti Jesu, ndokudai

Jesu, ndokudai zvino.","Jesu ndokudai Muponisi wangu,<EOV><EOV>Ndosiya zvose zvakaipa zvangu,<EOV><EOV>Imi M’sununguri, imi M’chengeti,<EOV><EOV>Ndokudai Jesu, ndokudai Jesu, ndokudai<EOV><EOV>Jesu, ndokudai zvino.<EOV><EOV><EOV><EOV>Ndokudai nokuti Imi mandida,<EOV><EOV>Makandibayirwa pamuchinjikwa,<EOV><EOV>Ndokudai nokuti makandifira,<EOV><EOV>Ndokudai Jesu, ndokuti Jesu, ndokudai<EOV><EOV>Jesu, ndokudai zvino.<EOV><EOV><EOV><EOV>Ndinogokudai ndichiri mupenyu,<EOV><EOV>Ndichakurumbidzai mazuva ose,<EOV><EOV>Nomusi wokufa ndinogoimba,<EOV><EOV>Ndokudai Jesu, ndokuti Jesu, ndokudai<EOV><EOV>Jesu, ndokudai zvino.<EOV><EOV><EOV><EOV>Kakare kana ndavako kudenga,<EOV><EOV>Ndichagara nemi, ndichakukudzai,<EOV><EOV>Ndichaimba kwazvo, navanhu vose,<EOV><EOV>Ndokudai Jesu, ndokuti Jesu, ndokudai<EOV><EOV>Jesu, ndokudai zvino."
